date,RETX.T.30,vwretx.T.30,ewretx.T.30,sprtrn.T.30,Spread.T.30,Volatility.T.30,Change in volume.T.30,RETX.T.2,vwretx.T.2,ewretx.T.2,sprtrn.T.2,Spread.T.2,Volatility.T.2,Change in volume.T.2,RETX.T.1,vwretx.T.1,ewretx.T.1,sprtrn.T.1,Spread.T.1,Volatility.T.1,Change in volume.T.1,Movement.T.0
20130214,-0.010954,-0.001908,0.000456,-0.002086,0.61,0.00356,0.647194639,0.004291,0.002139,0.003477,0.001595,0.4,0.00192,1.146838858,-0.003418,0.001025,0.001107,0.000592,0.38,0.0013,0.889044663,0
20130215,0.008744,0.005627,0.007403,0.004865,0.35,0.00352,0.98936292,-0.003418,0.001025,0.001107,0.000592,0.38,0.0013,0.889044663,-0.002572,0.000718,0.001495,0.000691,0.38,0.00074,1.228962328,0
20130219,-0.005201,-0.002557,-0.000452,-0.003123,0.31,0.00328,0.645806001,-0.002572,0.000718,0.001495,0.000691,0.38,0.00074,1.228962328,-0.002579,-0.00209,-0.001758,-0.001045,0.34,0.00106,1.148764702,1
20130220,0.00029,-0.002437,-0.000547,-0.003242,0.45,0.00327,1.246171797,-0.002579,-0.00209,-0.001758,-0.001045,0.34,0.00106,1.148764702,0.016949,0.006799,0.006107,0.007337,0.59,0.00135,0.893763858,0
20130221,0.000581,0.003391,0.005259,0.002656,0.42,0.00297,1.079537452,0.016949,0.006799,0.006107,0.007337,0.59,0.00135,0.893763858,-0.011158,-0.013366,-0.013123,-0.012404,0.59,0.00089,0.988298853,0
20130222,0.013059,0.006796,0.003818,0.007597,0.51,0.00328,0.948725592,-0.011158,-0.013366,-0.013123,-0.012404,0.59,0.00089,0.988298853,-0.020711,-0.007206,-0.007363,-0.006303,0.78,-0.00004,1.290935772,1
20130225,-0.001432,0.000151,0.00062,-0.000048,0.22,0.00251,0.8341787,-0.020711,-0.007206,-0.007363,-0.006303,0.78,-0.00004,1.290935772,0.013711,0.008589,0.00751,0.008773,0.65,0.00023,0.657655608,0
20130226,0.002869,-0.000352,0.000439,-0.000931,0.4,0.00272,0.980248489,0.013711,0.008589,0.00751,0.008773,0.65,0.00023,0.657655608,-0.013525,-0.01717,-0.01411,-0.01831,1.16,-0.00087,1.456191696,1
20130227,-0.007437,0.001944,0.001872,0.001129,0.36,0.0025,1.112838703,-0.013525,-0.01717,-0.01411,-0.01831,1.16,-0.00087,1.456191696,0.001167,0.005536,0.003545,0.006109,0.49,-0.00074,0.795424685,1
20130228,-0.001729,-0.000814,-0.001536,0.000197,0.31,0.00257,1.082301253,0.001167,0.005536,0.003545,0.006109,0.49,-0.00074,0.795424685,0.01049,0.012074,0.007339,0.012726,0.91,-0.00045,0.986033501,0
20130301,-0.000577,0.005914,0.006745,0.005643,0.21,0.00228,1.014779713,0.01049,0.012074,0.007339,0.012726,0.91,-0.00045,0.986033501,-0.012687,-0.000698,-0.000139,-0.000864,0.63,-0.00102,1.507967149,1
20130304,0.014154,0.002923,0.002357,0.003403,0.72,0.00272,1.687182838,-0.012687,-0.000698,-0.000139,-0.000864,0.63,-0.00102,1.507967149,0.01139,0.001716,0.001483,0.002324,0.83,-0.00054,0.862185566,1
20130305,-0.005127,0.005112,0.0061,0.004428,0.45,0.00266,0.641764458,0.01139,0.001716,0.001483,0.002324,0.83,-0.00054,0.862185566,0.012128,0.003644,0.001122,0.004611,0.68,0.00009,0.724246161,1
20130306,-0.006871,0.000259,-0.000793,0.001507,0.51,0.00264,0.89064391,0.012128,0.003644,0.001122,0.004611,0.68,0.00009,0.724246161,0.011698,0.009154,0.00725,0.009566,0.47,-0.00018,1.043862593,1
20130307,0.007207,0.00062,0.00151,0.000007,0.59,0.00254,1.085302317,0.011698,0.009154,0.00725,0.009566,0.47,-0.00018,1.043862593,0.01128,0.00147,0.002844,0.001085,0.45,0.00017,1.389152635,1
20130308,0.012593,0.005246,0.002817,0.005445,0.52,0.00273,0.964027307,0.01128,0.00147,0.002844,0.001085,0.45,0.00017,1.389152635,0.002231,0.002234,0.004062,0.001816,0.37,0.00043,0.707485962,0
20130311,0.004522,-0.001345,0.000399,-0.00185,0.41,0.00314,1.114694727,0.002231,0.002234,0.004062,0.001816,0.37,0.00043,0.707485962,-0.0064,0.004815,0.006138,0.004481,0.42,0.00016,0.988095618,1
20130312,0.006753,0.003514,0.002696,0.005106,0.8,0.00386,0.912223208,-0.0064,0.004815,0.006138,0.004481,0.42,0.00016,0.988095618,0.004761,0.002627,0.002097,0.003249,0.34,-0.00003,0.941969037,0
20130313,-0.011179,-0.004102,-0.004937,-0.0039,0.6,0.00307,0.776987733,0.004761,0.002627,0.002097,0.003249,0.34,-0.00003,0.941969037,-0.012542,-0.001993,-0.00158,-0.002403,0.69,-0.00055,1.300616538,1
20130314,0.003674,-0.000842,0.002841,-0.002563,0.44,0.00296,1.340074754,-0.012542,-0.001993,-0.00158,-0.002403,0.69,-0.00055,1.300616538,0.004093,0.000436,-0.00026,0.001314,0.5,-0.00117,1.15562806,1
20130315,0.019572,0.009218,0.00816,0.010053,0.5,0.00288,1.450210929,0.004093,0.000436,-0.00026,0.001314,0.5,-0.00117,1.15562806,0.020379,0.005911,0.00476,0.005603,0.71,-0.00035,0.991208062,1
20130318,-0.029692,-0.01107,-0.009387,-0.011539,0.97,0.00201,0.848818884,0.020379,0.005911,0.00476,0.005603,0.71,-0.00035,0.991208062,0.001102,-0.001578,-0.00138,-0.001618,0.33,-0.00036,2.669658953,0
20130319,0.009963,0.009131,0.007036,0.010416,0.58,0.00241,0.706802312,0.001102,-0.001578,-0.00138,-0.001618,0.33,-0.00036,2.669658953,-0.008255,-0.005376,-0.002769,-0.00551,0.41,-0.00073,0.368322455,0
20130320,-0.01071,0.001179,0.002261,0.000549,0.41,0.00196,0.942125516,-0.008255,-0.005376,-0.002769,-0.00551,0.41,-0.00073,0.368322455,-0.009711,-0.002945,-0.003625,-0.002423,0.82,-0.00054,0.995692047,1
20130321,-0.015385,-0.002408,-0.002495,-0.001805,0.74,0.00125,1.721446499,-0.009711,-0.002945,-0.003625,-0.002423,0.82,-0.00054,0.995692047,0.002101,0.007229,0.006444,0.006697,0.67,-0.001,1.998119634,0
20130322,0.009838,0.005385,0.003908,0.005658,0.48,0.00144,0.715939688,0.002101,0.007229,0.006444,0.006697,0.67,-0.001,1.998119634,-0.096882,-0.007588,-0.004485,-0.008282,0.76,-0.00129,3.215465664,0
20130325,0.001719,-0.001048,-0.000209,-0.000606,0.49,0.00169,0.661392351,-0.096882,-0.007588,-0.004485,-0.008282,0.76,-0.00129,3.215465664,-0.009907,0.005807,0.003252,0.007174,0.86,-0.00116,0.487960399,0
20130326,0.004291,0.002139,0.003477,0.001595,0.4,0.00192,1.146838858,-0.009907,0.005807,0.003252,0.007174,0.86,-0.00116,0.487960399,-0.022827,-0.003125,-0.001641,-0.00334,1.04,-0.00215,0.614046511,1
20130327,-0.003418,0.001025,0.001107,0.000592,0.38,0.0013,0.889044663,-0.022827,-0.003125,-0.001641,-0.00334,1.04,-0.00215,0.614046511,0.00912,0.006966,0.003096,0.007785,0.38,-0.002,0.739668747,1
20130328,-0.002572,0.000718,0.001495,0.000691,0.38,0.00074,1.228962328,0.00912,0.006966,0.003096,0.007785,0.38,-0.002,0.739668747,0.01316,-0.000209,0.000606,-0.000588,0.81,-0.00165,1.196256867,1
20130401,-0.002579,-0.00209,-0.001758,-0.001045,0.34,0.00106,1.148764702,0.01316,-0.000209,0.000606,-0.000588,0.81,-0.00165,1.196256867,0.011894,0.003996,0.002894,0.004057,0.6,-0.00098,0.674364809,1
20130402,0.016949,0.006799,0.006107,0.007337,0.59,0.00135,0.893763858,0.011894,0.003996,0.002894,0.004057,0.6,-0.00098,0.674364809,0.002474,-0.005473,-0.007894,-0.004474,0.42,-0.00096,0.791435421,1
20130403,-0.011158,-0.013366,-0.013123,-0.012404,0.59,0.00089,0.988298853,0.002474,-0.005473,-0.007894,-0.004474,0.42,-0.00096,0.791435421,0.010336,0.002707,-0.002201,0.005172,0.41,-0.00087,1.206888781,0
20130404,-0.020711,-0.007206,-0.007363,-0.006303,0.78,-0.00004,1.290935772,0.010336,0.002707,-0.002201,0.005172,0.41,-0.00087,1.206888781,-0.010536,-0.011986,-0.011712,-0.010546,0.74,-0.00186,1.13190344,0
20130405,0.013711,0.008589,0.00751,0.008773,0.65,0.00023,0.657655608,-0.010536,-0.011986,-0.011712,-0.010546,0.74,-0.00186,1.13190344,-0.00108,0.003771,0.003681,0.004048,0.28,-0.00138,0.708736927,0
20130408,-0.013525,-0.01717,-0.01411,-0.01831,1.16,-0.00087,1.456191696,-0.00108,0.003771,0.003681,0.004048,0.28,-0.00138,0.708736927,-0.010351,-0.00353,-0.001045,-0.004295,0.45,-0.00046,1.348155669,1
20130409,0.001167,0.005536,0.003545,0.006109,0.49,-0.00074,0.795424685,-0.010351,-0.00353,-0.001045,-0.004295,0.45,-0.00046,1.348155669,0.010303,0.006419,0.004374,0.006303,0.46,-0.00039,0.578175387,1
20130410,0.01049,0.012074,0.007339,0.012726,0.91,-0.00045,0.986033501,0.010303,0.006419,0.004374,0.006303,0.46,-0.00039,0.578175387,0.021014,0.003688,0.002542,0.003544,0.62,0.00092,2.131657149,1
20130411,-0.012687,-0.000698,-0.000139,-0.000864,0.63,-0.00102,1.507967149,0.021014,0.003688,0.002542,0.003544,0.62,0.00092,2.131657149,0.020884,0.011567,0.011312,0.012189,0.8,0.00145,1.190791983,0
20130412,0.01139,0.001716,0.001483,0.002324,0.83,-0.00054,0.862185566,0.020884,0.011567,0.011312,0.012189,0.8,0.00145,1.190791983,-0.003409,0.00311,0.000978,0.003552,0.35,0.00104,0.641276591,0
20130415,0.012128,0.003644,0.001122,0.004611,0.68,0.00009,0.724246161,-0.003409,0.00311,0.000978,0.003552,0.35,0.00104,0.641276591,-0.004611,-0.003803,-0.003961,-0.002837,0.65,0.0013,0.803914726,0
20130416,0.011698,0.009154,0.00725,0.009566,0.47,-0.00018,1.043862593,-0.004611,-0.003803,-0.003961,-0.002837,0.65,0.0013,0.803914726,-0.019725,-0.025589,-0.027361,-0.022966,0.7,0.00021,1.062964625,1
20130417,0.01128,0.00147,0.002844,0.001085,0.45,0.00017,1.389152635,-0.019725,-0.025589,-0.027361,-0.022966,0.7,0.00021,1.062964625,0.01875,0.014666,0.011676,0.014307,0.58,0.00018,0.882240795,0
20130418,0.002231,0.002234,0.004062,0.001816,0.37,0.00043,0.707485962,0.01875,0.014666,0.011676,0.014307,0.58,0.00018,0.882240795,-0.027832,-0.014714,-0.013861,-0.014328,0.68,-0.00067,1.461181269,0
20130419,-0.0064,0.004815,0.006138,0.004481,0.42,0.00016,0.988095618,-0.027832,-0.014714,-0.013861,-0.014328,0.68,-0.00067,1.461181269,-0.011236,-0.005741,-0.002377,-0.006701,0.9,-0.00156,0.991064299,1
20130422,0.004761,0.002627,0.002097,0.003249,0.34,-0.00003,0.941969037,-0.011236,-0.005741,-0.002377,-0.006701,0.9,-0.00156,0.991064299,0.007783,0.009325,0.007982,0.008848,0.79,-0.00092,1.213048492,1
20130423,-0.012542,-0.001993,-0.00158,-0.002403,0.69,-0.00055,1.300616538,0.007783,0.009325,0.007982,0.008848,0.79,-0.00092,1.213048492,0.004479,0.004259,0.003005,0.004662,0.5,-0.00068,0.615835479,0
20130424,0.004093,0.000436,-0.00026,0.001314,0.5,-0.00117,1.15562806,0.004479,0.004259,0.003005,0.004662,0.5,-0.00068,0.615835479,-0.001692,0.010104,0.010391,0.010419,0.63,-0.00111,1.2820133,1
20130425,0.020379,0.005911,0.00476,0.005603,0.71,-0.00035,0.991208062,-0.001692,0.010104,0.010391,0.010419,0.63,-0.00111,1.2820133,0.00154,0.002094,0.004598,0.000006,0.39,-0.0007,0.943379381,0
20130426,0.001102,-0.001578,-0.00138,-0.001618,0.33,-0.00036,2.669658953,0.00154,0.002094,0.004598,0.000006,0.39,-0.0007,0.943379381,-0.007382,0.004887,0.006126,0.004035,0.37,-0.00077,1.161969711,1
20130429,-0.008255,-0.005376,-0.002769,-0.00551,0.41,-0.00073,0.368322455,-0.007382,0.004887,0.006126,0.004035,0.37,-0.00077,1.161969711,0.002758,-0.002567,-0.003039,-0.001842,0.36,-0.00106,0.853505814,0
20130430,-0.009711,-0.002945,-0.003625,-0.002423,0.82,-0.00054,0.995692047,0.002758,-0.002567,-0.003039,-0.001842,0.36,-0.00106,0.853505814,-0.003677,0.007319,0.006424,0.007186,0.36,-0.00143,1.387608285,1
20130501,0.002101,0.007229,0.006444,0.006697,0.67,-0.001,1.998119634,-0.003677,0.007319,0.006424,0.007186,0.36,-0.00143,1.387608285,0.016749,0.004076,0.003885,0.002485,0.65,-0.0008,1.60644734,1
20130502,-0.096882,-0.007588,-0.004485,-0.008282,0.76,-0.00129,3.215465664,0.016749,0.004076,0.003885,0.002485,0.65,-0.0008,1.60644734,0.011592,-0.010774,-0.013293,-0.009308,0.9,0.00007,0.653456333,1
20130503,-0.009907,0.005807,0.003252,0.007174,0.86,-0.00116,0.487960399,0.011592,-0.010774,-0.013293,-0.009308,0.9,0.00007,0.653456333,0.015983,0.009376,0.00909,0.009408,0.8,0.00084,0.702054455,0
20130506,-0.022827,-0.003125,-0.001641,-0.00334,1.04,-0.00215,0.614046511,0.015983,0.009376,0.00909,0.009408,0.8,0.00084,0.702054455,-0.009201,0.010293,0.010709,0.010535,0.67,0.00079,1.038103242,1
20130507,0.00912,0.006966,0.003096,0.007785,0.38,-0.002,0.739668747,-0.009201,0.010293,0.010709,0.010535,0.67,0.00079,1.038103242,0.003894,0.002475,0.003924,0.001908,0.43,0.00129,0.75146556,0
20130508,0.01316,-0.000209,0.000606,-0.000588,0.81,-0.00165,1.196256867,0.003894,0.002475,0.003924,0.001908,0.43,0.00129,0.75146556,-0.00746,0.005086,0.004073,0.00523,0.59,0.00188,1.002117834,1
20130509,0.011894,0.003996,0.002894,0.004057,0.6,-0.00098,0.674364809,-0.00746,0.005086,0.004073,0.00523,0.59,0.00188,1.002117834,0.006013,0.004635,0.004489,0.004139,0.48,0.00211,1.182029803,1
20130510,0.002474,-0.005473,-0.007894,-0.004474,0.42,-0.00096,0.791435421,0.006013,0.004635,0.004489,0.004139,0.48,0.00211,1.182029803,0.007173,-0.004007,-0.002762,-0.003687,0.72,0.00195,0.882070094,1
20130513,0.010336,0.002707,-0.002201,0.005172,0.41,-0.00087,1.206888781,0.007173,-0.004007,-0.002762,-0.003687,0.72,0.00195,0.882070094,0.009496,0.004622,0.005364,0.004322,0.38,0.00168,0.92868794,0
20130514,-0.010536,-0.011986,-0.011712,-0.010546,0.74,-0.00186,1.13190344,0.009496,0.004622,0.005364,0.004322,0.38,0.00168,0.92868794,-0.007055,-0.000742,-0.001038,0.000043,0.34,0.00146,0.702173095,0
20130515,-0.00108,0.003771,0.003681,0.004048,0.28,-0.00138,0.708736927,-0.007055,-0.000742,-0.001038,0.000043,0.34,0.00146,0.702173095,-0.003256,0.009179,0.006739,0.010142,0.7,0.00138,1.926207749,1
20130516,-0.010351,-0.00353,-0.001045,-0.004295,0.45,-0.00046,1.348155669,-0.003256,0.009179,0.006739,0.010142,0.7,0.00138,1.926207749,0.009356,0.003735,0.001651,0.005114,0.38,0.00217,0.785878074,1
20130517,0.010303,0.006419,0.004374,0.006303,0.46,-0.00039,0.578175387,0.009356,0.003735,0.001651,0.005114,0.38,0.00217,0.785878074,0.011328,-0.004648,-0.002546,-0.00501,0.52,0.00243,1.383828037,1
20130520,0.021014,0.003688,0.002542,0.003544,0.62,0.00092,2.131657149,0.011328,-0.004648,-0.002546,-0.00501,0.52,0.00243,1.383828037,0.019203,0.009377,0.006489,0.0103,0.59,0.00258,1.056225334,0
20130521,0.020884,0.011567,0.011312,0.012189,0.8,0.00145,1.190791983,0.019203,0.009377,0.006489,0.0103,0.59,0.00258,1.056225334,-0.003711,0.000596,0.004918,-0.000708,0.47,0.00237,0.677824876,1
20130522,-0.003409,0.00311,0.000978,0.003552,0.35,0.00104,0.641276591,-0.003711,0.000596,0.004918,-0.000708,0.47,0.00237,0.677824876,0.005731,0.001567,0.001413,0.001722,0.42,0.00201,1.074980753,0
20130523,-0.004611,-0.003803,-0.003961,-0.002837,0.65,0.0013,0.803914726,0.005731,0.001567,0.001413,0.001722,0.42,0.00201,1.074980753,-0.02792,-0.00974,-0.010172,-0.008274,1.23,0.00051,1.717887478,1
20130524,-0.019725,-0.025589,-0.027361,-0.022966,0.7,0.00021,1.062964625,-0.02792,-0.00974,-0.010172,-0.008274,1.23,0.00051,1.717887478,0.003224,-0.00253,-0.000181,-0.002924,0.55,0.00079,0.60529432,0
20130528,0.01875,0.014666,0.011676,0.014307,0.58,0.00018,0.882240795,0.003224,-0.00253,-0.000181,-0.002924,0.55,0.00079,0.60529432,-0.005259,-0.001087,-0.000375,-0.000551,0.72,0.00132,1.107223333,1
20130529,-0.027832,-0.014714,-0.013861,-0.014328,0.68,-0.00067,1.461181269,-0.005259,-0.001087,-0.000375,-0.000551,0.72,0.00132,1.107223333,0.014097,0.006278,0.006483,0.006341,0.52,0.00179,0.952048922,0
20130530,-0.011236,-0.005741,-0.002377,-0.006701,0.9,-0.00156,0.991064299,0.014097,0.006278,0.006483,0.006341,0.52,0.00179,0.952048922,-0.003765,-0.007135,-0.007107,-0.007048,0.44,0.00132,0.74380288,0
20130531,0.007783,0.009325,0.007982,0.008848,0.79,-0.00092,1.213048492,-0.003765,-0.007135,-0.007107,-0.007048,0.44,0.00132,0.74380288,-0.001744,0.004041,0.005314,0.00367,0.45,0.00181,1.117623656,0
20130603,0.004479,0.004259,0.003005,0.004662,0.5,-0.00068,0.615835479,-0.001744,0.004041,0.005314,0.00367,0.45,0.00181,1.117623656,-0.016308,-0.013597,-0.009533,-0.014307,0.71,0.00202,1.357604107,1
20130604,-0.001692,0.010104,0.010391,0.010419,0.63,-0.00111,1.2820133,-0.016308,-0.013597,-0.009533,-0.014307,0.71,0.00202,1.357604107,0.018058,0.004554,0.002465,0.005936,0.67,0.00191,0.812756345,0
20130605,0.00154,0.002094,0.004598,0.000006,0.39,-0.0007,0.943379381,0.018058,0.004554,0.002465,0.005936,0.67,0.00191,0.812756345,-0.006688,-0.005593,-0.004501,-0.005511,0.8,0.00171,1.026474557,0
20130606,-0.007382,0.004887,0.006126,0.004035,0.37,-0.00077,1.161969711,-0.006688,-0.005593,-0.004501,-0.005511,0.8,0.00171,1.026474557,-0.001171,-0.013609,-0.010618,-0.01378,0.6,0.002,1.086281701,0
20130607,0.002758,-0.002567,-0.003039,-0.001842,0.36,-0.00106,0.853505814,-0.001171,-0.013609,-0.010618,-0.01378,0.6,0.002,1.086281701,-0.022567,0.008869,0.007676,0.00849,0.85,0.00135,1.331354417,1
20130610,-0.003677,0.007319,0.006424,0.007186,0.36,-0.00143,1.387608285,-0.022567,0.008869,0.007676,0.00849,0.85,0.00135,1.331354417,0.013943,0.01135,0.005288,0.012832,0.71,0.00187,0.699568961,1
20130611,0.016749,0.004076,0.003885,0.002485,0.65,-0.0008,1.60644734,0.013943,0.01135,0.005288,0.012832,0.71,0.00187,0.699568961,0.00695,0.000125,0.002845,-0.000347,0.27,0.00177,0.821302736,0
20130612,0.011592,-0.010774,-0.013293,-0.009308,0.9,0.00007,0.653456333,0.00695,0.000125,0.002845,-0.000347,0.27,0.00177,0.821302736,-0.014097,-0.01091,-0.009582,-0.010153,0.66,0.00184,0.902728747,0
20130613,0.015983,0.009376,0.00909,0.009408,0.8,0.00084,0.702054455,-0.014097,-0.01091,-0.009582,-0.010153,0.66,0.00184,0.902728747,-0.001489,-0.008486,-0.007216,-0.00837,0.37,0.00096,0.903170218,1
20130614,-0.009201,0.010293,0.010709,0.010535,0.67,0.00079,1.038103242,-0.001489,-0.008486,-0.007216,-0.00837,0.37,0.00096,0.903170218,0.021778,0.014942,0.011501,0.014784,0.91,0.00131,1.14088017,0
20130617,0.003894,0.002475,0.003924,0.001908,0.43,0.00129,0.75146556,0.021778,0.014942,0.011501,0.014784,0.91,0.00131,1.14088017,-0.014015,-0.005392,-0.004649,-0.005885,0.62,0.00036,1.115524632,1
20130618,-0.00746,0.005086,0.004073,0.00523,0.59,0.00188,1.002117834,-0.014015,-0.005392,-0.004649,-0.005885,0.62,0.00036,1.115524632,0.014806,0.007172,0.005119,0.007567,0.63,0.00114,1.106522739,1
20130619,0.006013,0.004635,0.004489,0.004139,0.48,0.00211,1.182029803,0.014806,0.007172,0.005119,0.007567,0.63,0.00114,1.106522739,0.003793,0.007321,0.00599,0.007791,0.38,0.00121,0.866778387,0
20130620,0.007173,-0.004007,-0.002762,-0.003687,0.72,0.00195,0.882070094,0.003793,0.007321,0.00599,0.007791,0.38,0.00121,0.866778387,-0.009012,-0.013432,-0.009747,-0.013851,0.51,0.00115,1.162339203,0
20130621,0.009496,0.004622,0.005364,0.004322,0.38,0.00168,0.92868794,-0.009012,-0.013432,-0.009747,-0.013851,0.51,0.00115,1.162339203,-0.025814,-0.025855,-0.023715,-0.02501,0.98,0.0001,1.808505691,0
20130624,-0.007055,-0.000742,-0.001038,0.000043,0.34,0.00146,0.702173095,-0.025814,-0.025855,-0.023715,-0.02501,0.98,0.0001,1.808505691,-0.092593,0.00136,0.002466,0.00267,0.86,-0.00093,3.998082129,1
20130625,-0.003256,0.009179,0.006739,0.010142,0.7,0.00138,1.926207749,-0.092593,0.00136,0.002466,0.00267,0.86,-0.00093,3.998082129,0.001161,-0.012423,-0.014937,-0.012145,0.41,-0.00106,0.553457347,0
20130626,0.009356,0.003735,0.001651,0.005114,0.38,0.00217,0.785878074,0.001161,-0.012423,-0.014937,-0.012145,0.41,-0.00106,0.553457347,-0.006961,0.010244,0.009877,0.009497,0.64,-0.00149,0.813562444,1
20130627,0.011328,-0.004648,-0.002546,-0.00501,0.52,0.00243,1.383828037,-0.006961,0.010244,0.009877,0.009497,0.64,-0.00149,0.813562444,0.006008,0.008623,0.004852,0.00959,0.37,-0.00157,0.808160376,1
20130628,0.019203,0.009377,0.006489,0.0103,0.59,0.00258,1.056225334,0.006008,0.008623,0.004852,0.00959,0.37,-0.00157,0.808160376,0.010285,0.007912,0.011424,0.0062,0.85,-0.00165,0.832122999,1
20130701,-0.003711,0.000596,0.004918,-0.000708,0.47,0.00237,0.677824876,0.010285,0.007912,0.011424,0.0062,0.85,-0.00165,0.832122999,0.008539,-0.002845,0.001533,-0.00429,0.56,-0.00146,0.927909883,0
20130702,0.005731,0.001567,0.001413,0.001722,0.42,0.00201,1.074980753,0.008539,-0.002845,0.001533,-0.00429,0.56,-0.00146,0.927909883,-0.019538,0.006623,0.009039,0.005404,0.91,-0.00274,0.846222476,0
20130703,-0.02792,-0.00974,-0.010172,-0.008274,1.23,0.00051,1.717887478,-0.019538,0.006623,0.009039,0.005404,0.91,-0.00274,0.846222476,-0.000332,-0.00157,-0.002982,-0.000545,0.4,-0.00282,0.984221663,1
20130705,0.003224,-0.00253,-0.000181,-0.002924,0.55,0.00079,0.60529432,-0.000332,-0.00157,-0.002982,-0.000545,0.4,-0.00282,0.984221663,0.019934,0.000405,-0.00013,0.000824,0.76,-0.0023,0.564006051,1
20130708,-0.005259,-0.001087,-0.000375,-0.000551,0.72,0.00132,1.107223333,0.019934,0.000405,-0.00013,0.000824,0.76,-0.0023,0.564006051,0.015961,0.008987,0.005934,0.010202,0.66,-0.00116,1.181023456,1
20130709,0.014097,0.006278,0.006483,0.006341,0.52,0.00179,0.952048922,0.015961,0.008987,0.005934,0.010202,0.66,-0.00116,1.181023456,0.014588,0.00497,0.003661,0.005252,0.4,-0.00112,1.305803006,0
20130710,-0.003765,-0.007135,-0.007107,-0.007048,0.44,0.00132,0.74380288,0.014588,0.00497,0.003661,0.005252,0.4,-0.00112,1.305803006,-0.004108,0.007698,0.005704,0.00723,0.37,-0.00146,0.997434448,0
20130711,-0.001744,0.004041,0.005314,0.00367,0.45,0.00181,1.117623656,-0.004108,0.007698,0.005704,0.00723,0.37,-0.00146,0.997434448,-0.009043,0.000574,0.002691,0.000182,0.39,-0.00146,0.992806916,1
20130712,-0.016308,-0.013597,-0.009533,-0.014307,0.71,0.00202,1.357604107,-0.009043,0.000574,0.002691,0.000182,0.39,-0.00146,0.992806916,0.020173,0.014485,0.012768,0.013554,0.43,-0.00116,1.16747025,0
20130715,0.018058,0.004554,0.002465,0.005936,0.67,0.00191,0.812756345,0.020173,0.014485,0.012768,0.013554,0.43,-0.00116,1.16747025,-0.019146,0.00247,0.001018,0.003087,0.76,-0.0017,4.742509026,1
20130716,-0.006688,-0.005593,-0.004501,-0.005511,0.8,0.00171,1.026474557,-0.019146,0.00247,0.001018,0.003087,0.76,-0.0017,4.742509026,0.02432,0.002309,0.00549,0.001375,0.73,-0.00082,0.232312937,0
20130717,-0.001171,-0.013609,-0.010618,-0.01378,0.6,0.002,1.086281701,0.02432,0.002309,0.00549,0.001375,0.73,-0.00082,0.232312937,-0.000312,-0.003781,-0.001572,-0.003709,0.29,-0.00133,0.616568245,1
20130718,-0.022567,0.008869,0.007676,0.00849,0.85,0.00135,1.331354417,-0.000312,-0.003781,-0.001572,-0.003709,0.29,-0.00133,0.616568245,0.005,0.002917,0.003633,0.002774,0.39,-0.00106,0.992468322,0
20130719,0.013943,0.01135,0.005288,0.012832,0.71,0.00187,0.699568961,0.005,0.002917,0.003633,0.002774,0.39,-0.00106,0.992468322,-0.004664,0.005378,0.004945,0.005033,0.65,-0.00103,1.056314787,0
20130722,0.00695,0.000125,0.002845,-0.000347,0.27,0.00177,0.821302736,-0.004664,0.005378,0.004945,0.005033,0.65,-0.00103,1.056314787,-0.004686,0.001452,0.000538,0.00161,0.52,-0.00058,1.207056403,1
20130723,-0.014097,-0.01091,-0.009582,-0.010153,0.66,0.00184,0.902728747,-0.004686,0.001452,0.000538,0.00161,0.52,-0.00058,1.207056403,0.000314,0.002778,0.004138,0.002033,0.2,-0.00072,0.587829686,1
20130724,-0.001489,-0.008486,-0.007216,-0.00837,0.37,0.00096,0.903170218,0.000314,0.002778,0.004138,0.002033,0.2,-0.00072,0.587829686,0.006275,-0.001208,0.002058,-0.001852,0.38,-0.00058,1.000710015,1
20130725,0.021778,0.014942,0.011501,0.014784,0.91,0.00131,1.14088017,0.006275,-0.001208,0.002058,-0.001852,0.38,-0.00058,1.000710015,0.009978,-0.004932,-0.006001,-0.003811,0.26,-0.00048,1.192677125,0
20130726,-0.014015,-0.005392,-0.004649,-0.005885,0.62,0.00036,1.115524632,0.009978,-0.004932,-0.006001,-0.003811,0.26,-0.00048,1.192677125,-0.000617,0.003932,0.005473,0.002556,0.44,-0.00021,1.052375311,1
20130729,0.014806,0.007172,0.005119,0.007567,0.63,0.00114,1.106522739,-0.000617,0.003932,0.005473,0.002556,0.44,-0.00021,1.052375311,0.005252,0.000136,-0.001533,0.000828,0.44,-0.00079,0.822244601,0
20130730,0.003793,0.007321,0.00599,0.007791,0.38,0.00121,0.866778387,0.005252,0.000136,-0.001533,0.000828,0.44,-0.00079,0.822244601,-0.001844,-0.003858,-0.003891,-0.003736,0.39,-0.00032,0.93124545,1
20130731,-0.009012,-0.013432,-0.009747,-0.013851,0.51,0.00115,1.162339203,-0.001844,-0.003858,-0.003891,-0.003736,0.39,-0.00032,0.93124545,0.002155,0.00035,0.000215,0.000374,0.22,-0.00061,1.137834769,0
20130801,-0.025814,-0.025855,-0.023715,-0.02501,0.98,0.0001,1.808505691,0.002155,0.00035,0.000215,0.000374,0.22,-0.00061,1.137834769,-0.006144,0.000064,0.001701,-0.000136,0.8,-0.00098,1.665178206,1
