caldt,vwretd.T.30,vwretx.T.30,ewretd.T.30,ewretx.T.30,totval.T.30,usdval.T.30,spindx.T.30,sprtrn.T.30,chusdval.T.30,vol.T.30,vwretd.T.2,vwretx.T.2,ewretd.T.2,ewretx.T.2,totval.T.2,usdval.T.2,spindx.T.2,sprtrn.T.2,chusdval.T.2,vol.T.2,vwretd.T.1,vwretx.T.1,ewretd.T.1,ewretx.T.1,totval.T.1,usdval.T.1,spindx.T.1,sprtrn.T.1,chusdval.T.1,vol.T.1,vwretd.T.0,vwretx.T.0,ewretd.T.0,ewretx.T.0,totval.T.0,usdval.T.0,spindx.T.0,sprtrn.T.0,chusdval.T.0,vol.T.0,Movement.T.0
20041028,0.001992,0.001671,0.001526,0.001312,10381595100,10364276300,1127.44,0.001813,1.013039031,0.007480939,-0.010808,-0.010836,-0.012212,-0.012248,10795422600,10913685000,1177.07,-0.011073,0.999267833,0.007004538,0.004761,0.004529,0.002847,0.002583,10844351100,10795422600,1182.81,0.004877,0.989163843,0.006620182,0.005408,0.00537,0.00512,0.00508,10902580600,10844351100,1189.24,0.005436,1.004532338,0.006335988,1
20041029,0.002484,0.002479,0.004109,0.004093,10400365400,10381595100,1130.2,0.002448,1.001671009,0.00744915,0.004761,0.004529,0.002847,0.002583,10844351100,10795422600,1182.81,0.004877,0.989163843,0.006620182,0.005408,0.00537,0.00512,0.00508,10902580600,10844351100,1189.24,0.005436,1.004532338,0.006335988,-0.001076,-0.001076,0.000758,0.000758,10890706200,10902580600,1188,-0.001043,1.00536957,0.00635814,0
20041101,0.000382,0.000381,0.00146,0.001459,10411086400,10392258900,1130.51,0.000274,1.001027183,0.00737088,0.005408,0.00537,0.00512,0.00508,10902580600,10844351100,1189.24,0.005436,1.004532338,0.006335988,-0.001076,-0.001076,0.000758,0.000758,10890706200,10902580600,1188,-0.001043,1.00536957,0.00635814,0.009072,0.008971,0.008762,0.008585,10988410300,10890706200,1198.68,0.00899,0.998910863,0.006493124,1
20041102,0.0001,0.0001,-0.000928,-0.000928,10412129000,10411086400,1130.54,0.000027,1.001811685,0.00728163,-0.001076,-0.001076,0.000758,0.000758,10890706200,10902580600,1188,-0.001043,1.00536957,0.00635814,0.009072,0.008971,0.008762,0.008585,10988410300,10890706200,1198.68,0.00899,0.998910863,0.006493124,0.003944,0.003943,0.005747,0.005744,11031733500,10988410300,1203.38,0.003921,1.008971328,0.006494162,1
20041103,0.011265,0.01106,0.011616,0.011477,10527107800,10412129000,1143.2,0.011198,1.000100143,0.007057853,0.009072,0.008971,0.008762,0.008585,10988410300,10890706200,1198.68,0.00899,0.998910863,0.006493124,0.003944,0.003943,0.005747,0.005744,11031733500,10988410300,1203.38,0.003921,1.008971328,0.006494162,0.002063,0.00197,0.004224,0.004121,11055283100,11031733500,1205.72,0.001945,1.003942627,0.006482433,1
20041104,0.016264,0.01622,0.017307,0.017227,10697859800,10527107800,1161.67,0.016156,1.011042775,0.007501376,0.003944,0.003943,0.005747,0.005744,11031733500,10988410300,1203.38,0.003921,1.008971328,0.006494162,0.002063,0.00197,0.004224,0.004121,11055283100,11031733500,1205.72,0.001945,1.003942627,0.006482433,-0.002021,-0.002081,-0.004335,-0.004472,11032277600,11055283100,1203.21,-0.002082,1.002134714,0.006295307,0
20041105,0.00398,0.003962,0.006016,0.006007,10742346000,10697859800,1166.17,0.003874,1.01622022,0.007512909,0.002063,0.00197,0.004224,0.004121,11055283100,11031733500,1205.72,0.001945,1.003942627,0.006482433,-0.002021,-0.002081,-0.004335,-0.004472,11032277600,11055283100,1203.21,-0.002082,1.002134714,0.006295307,-0.007143,-0.007149,-0.004076,-0.004088,10953409000,11032277600,1194.22,-0.007472,0.997919049,0.005892904,0
20041108,-0.001069,-0.00116,-0.001154,-0.001299,10729887600,10742346000,1164.89,-0.001098,1.004158421,0.007394998,-0.002021,-0.002081,-0.004335,-0.004472,11032277600,11055283100,1203.21,-0.002082,1.002134714,0.006295307,-0.007143,-0.007149,-0.004076,-0.004088,10953409000,11032277600,1194.22,-0.007472,0.997919049,0.005892904,0.000029,-0.000045,-0.000822,-0.000982,10996477000,10996975800,1194.65,0.00036,0.996800135,0.005867409,1
20041109,-0.000257,-0.00065,0.000596,0.000474,10722912500,10729887600,1164.08,-0.000695,0.998840253,0.007367349,-0.007143,-0.007149,-0.004076,-0.004088,10953409000,11032277600,1194.22,-0.007472,0.997919049,0.005892904,0.000029,-0.000045,-0.000822,-0.000982,10996477000,10996975800,1194.65,0.00036,0.996800135,0.005867409,0.009052,0.009016,0.00911,0.009022,11096706000,10996477000,1205.45,0.00904,0.999954642,0.006042399,1
20041110,-0.000856,-0.001048,0.000887,0.000739,10712219800,10722912500,1162.91,-0.001005,0.999349937,0.007364653,0.000029,-0.000045,-0.000822,-0.000982,10996477000,10996975800,1194.65,0.00036,0.996800135,0.005867409,0.009052,0.009016,0.00911,0.009022,11096706000,10996477000,1205.45,0.00904,0.999954642,0.006042399,0.003746,0.00339,0.00327,0.003215,11134324700,11096706000,1209.57,0.003418,1.009114646,0.006045538,1
20041111,0.009059,0.009059,0.009977,0.009977,10809262200,10712219800,1173.48,0.009089,0.999002818,0.007487791,0.009052,0.009016,0.00911,0.009022,11096706000,10996477000,1205.45,0.00904,0.999954642,0.006042399,0.003746,0.00339,0.00327,0.003215,11134324700,11096706000,1209.57,0.003418,1.009114646,0.006045538,0.00053,0.00053,0.000273,0.000273,11138757000,11134324700,1210.13,0.000463,1.003390078,0.006032195,1
20041112,0.00898,0.008882,0.008921,0.008851,10905156100,10809262200,1184.17,0.00911,1.009059037,0.007188188,0.003746,0.00339,0.00327,0.003215,11134324700,11096706000,1209.57,0.003418,1.009114646,0.006045538,0.00053,0.00053,0.000273,0.000273,11138757000,11134324700,1210.13,0.000463,1.003390078,0.006032195,-0.004327,-0.004327,-0.004866,-0.004866,11090557800,11138757000,1204.92,-0.004305,1.000398075,0.005934157,0
20041115,0.000014,-0.003085,0.001004,0.000744,10871621800,10905156100,1183.81,-0.000304,1.008871457,0.007188426,0.00053,0.00053,0.000273,0.000273,11138757000,11134324700,1210.13,0.000463,1.003390078,0.006032195,-0.004327,-0.004327,-0.004866,-0.004866,11090557800,11138757000,1204.92,-0.004305,1.000398075,0.005934157,0.007054,0.007045,0.008513,0.008491,11168692400,11090557800,1213.54,0.007154,0.995672839,0.00585099,1
20041116,-0.006985,-0.007072,-0.006476,-0.006515,10794771800,10871621800,1175.43,-0.007079,0.996924913,0.007346854,-0.004327,-0.004327,-0.004866,-0.004866,11090557800,11138757000,1204.92,-0.004305,1.000398075,0.005934157,0.007054,0.007045,0.008513,0.008491,11168692400,11090557800,1213.54,0.007154,0.995672839,0.00585099,0.000177,0.000024,0.001577,0.001387,11168166200,11167897400,1213.45,-0.000074,1.006973463,0.005849598,0
20041117,0.005632,0.005517,0.007009,0.006856,10854329500,10794771800,1181.94,0.005538,0.992931137,0.00732062,0.007054,0.007045,0.008513,0.008491,11168692400,11090557800,1213.54,0.007154,0.995672839,0.00585099,0.000177,0.000024,0.001577,0.001387,11168166200,11167897400,1213.45,-0.000074,1.006973463,0.005849598,0.000114,0.000052,0.001584,0.001512,11168751100,11168166200,1213.55,0.000082,1.000024069,0.005658237,1
20041118,0.0013,0.001282,0.001994,0.001932,10868247300,10854329500,1183.55,0.001362,1.005517273,0.00701111,0.000177,0.000024,0.001577,0.001387,11168166200,11167897400,1213.45,-0.000074,1.006973463,0.005849598,0.000114,0.000052,0.001584,0.001512,11168751100,11168166200,1213.55,0.000082,1.000024069,0.005658237,-0.001332,-0.001332,-0.000592,-0.000592,11174847000,11168751100,1211.92,-0.001343,1.000052372,0.005610554,0
20041119,-0.011029,-0.011059,-0.011373,-0.011399,10748224600,10868247300,1170.34,-0.011161,1.001282235,0.007202117,0.000114,0.000052,0.001584,0.001512,11168751100,11168166200,1213.55,0.000082,1.000024069,0.005658237,-0.001332,-0.001332,-0.000592,-0.000592,11174847000,11168751100,1211.92,-0.001343,1.000052372,0.005610554,-0.008183,-0.008187,-0.012294,-0.012301,11083347700,11174847000,1202.08,-0.008119,1.0005458,0.005842961,0
20041122,0.005811,0.005796,0.007742,0.007694,10810515900,10748224600,1177.24,0.005896,0.988956573,0.00724776,-0.001332,-0.001332,-0.000592,-0.000592,11174847000,11168751100,1211.92,-0.001343,1.000052372,0.005610554,-0.008183,-0.008187,-0.012294,-0.012301,11083347700,11174847000,1202.08,-0.008119,1.0005458,0.005842961,-0.011433,-0.011542,-0.015047,-0.015064,10955420000,11083347700,1188.05,-0.011671,0.991812031,0.005878795,0
20041123,-0.000215,-0.000244,0.000511,0.000456,10807879000,10810515900,1176.94,-0.000255,1.005795497,0.007220388,-0.008183,-0.008187,-0.012294,-0.012301,11083347700,11174847000,1202.08,-0.008119,1.0005458,0.005842961,-0.011433,-0.011542,-0.015047,-0.015064,10955420000,11083347700,1188.05,-0.011671,0.991812031,0.005878795,-0.003554,-0.003648,-0.007284,-0.007343,10915459400,10955420000,1183.74,-0.003628,0.988457666,0.005835326,0
20041124,0.004204,0.004159,0.006865,0.006818,10852828700,10807879000,1181.76,0.004095,0.99975608,0.00703193,-0.011433,-0.011542,-0.015047,-0.015064,10955420000,11083347700,1188.05,-0.011671,0.991812031,0.005878795,-0.003554,-0.003648,-0.007284,-0.007343,10915459400,10955420000,1183.74,-0.003628,0.988457666,0.005835326,0.003732,0.003503,0.002761,0.002655,10953701000,10915459400,1187.89,0.003506,0.996352436,0.005865536,1
20041126,0.00082,0.000698,0.0021,0.002007,10860551000,10852828700,1182.65,0.000753,1.004158975,0.006706479,-0.003554,-0.003648,-0.007284,-0.007343,10915459400,10955420000,1183.74,-0.003628,0.988457666,0.005835326,0.003732,0.003503,0.002761,0.002655,10953701000,10915459400,1187.89,0.003506,0.996352436,0.005865536,-0.001434,-0.001441,-0.001763,-0.001776,10937920600,10953701000,1186.19,-0.001431,1.003503435,0.005829733,0
20041129,-0.003267,-0.003437,-0.002997,-0.003272,10823220200,10860551000,1178.57,-0.00345,1.000711547,0.006775503,0.003732,0.003503,0.002761,0.002655,10953701000,10915459400,1187.89,0.003506,0.996352436,0.005865536,-0.001434,-0.001441,-0.001763,-0.001776,10937920600,10953701000,1186.19,-0.001431,1.003503435,0.005829733,0.003391,0.003378,0.002987,0.002947,10974873200,10937920600,1190.25,0.003423,0.998559355,0.005859699,1
20041130,-0.00393,-0.003948,-0.003641,-0.003645,10775860400,10823220200,1173.82,-0.00403,0.996562716,0.006837138,-0.001434,-0.001441,-0.001763,-0.001776,10937920600,10953701000,1186.19,-0.001431,1.003503435,0.005829733,0.003391,0.003378,0.002987,0.002947,10974873200,10937920600,1190.25,0.003423,0.998559355,0.005859699,-0.006016,-0.006082,-0.006779,-0.006818,10908126600,10974873200,1182.99,-0.0061,1.003378394,0.00593656,0
20041201,0.015123,0.014797,0.014345,0.014168,10923453100,10764869500,1191.37,0.014951,0.994608749,0.006893432,0.003391,0.003378,0.002987,0.002947,10974873200,10937920600,1190.25,0.003423,0.998559355,0.005859699,-0.006016,-0.006082,-0.006779,-0.006818,10908126600,10974873200,1182.99,-0.0061,1.003378394,0.00593656,0.004448,0.004327,0.004595,0.00449,10955325600,10908126600,1187.7,0.003981,0.993918235,0.00592259,1
20041202,-0.000894,-0.000904,-0.002916,-0.002952,10913576000,10923453100,1190.33,-0.000873,1.014731586,0.006911154,-0.006016,-0.006082,-0.006779,-0.006818,10908126600,10974873200,1182.99,-0.0061,1.003378394,0.00593656,0.004448,0.004327,0.004595,0.00449,10955325600,10908126600,1187.7,0.003981,0.993918235,0.00592259,-0.008636,-0.008636,-0.005768,-0.005768,10860714000,10955325600,1177.45,-0.00863,1.004326957,0.005473852,0
20041203,0.000744,0.00074,0.001812,0.001805,10921681500,10918037600,1191.17,0.000706,0.999504232,0.006919308,0.004448,0.004327,0.004595,0.00449,10955325600,10908126600,1187.7,0.003981,0.993918235,0.00592259,-0.008636,-0.008636,-0.005768,-0.005768,10860714000,10955325600,1177.45,-0.00863,1.004326957,0.005473852,0.006056,0.006056,0.007857,0.007857,10926599700,10860714000,1184.52,0.006005,0.991363871,0.005595064,1
20041206,-0.000699,-0.000732,-0.000886,-0.000935,10913685000,10921681500,1190.25,-0.000772,1.00033375,0.006558871,-0.008636,-0.008636,-0.005768,-0.005768,10860714000,10955325600,1177.45,-0.00863,1.004326957,0.005473852,0.006056,0.006056,0.007857,0.007857,10926599700,10860714000,1184.52,0.006005,0.991363871,0.005595064,0.00976,0.009746,0.01012,0.010109,11033087700,10926599700,1195.98,0.009675,1.006066424,0.00587489,1
20041207,-0.010808,-0.010836,-0.012212,-0.012248,10795422600,10913685000,1177.07,-0.011073,0.999267833,0.007004538,0.006056,0.006056,0.007857,0.007857,10926599700,10860714000,1184.52,0.006005,0.991363871,0.005595064,0.00976,0.009746,0.01012,0.010109,11033087700,10926599700,1195.98,0.009675,1.006066424,0.00587489,-0.009411,-0.009472,-0.009043,-0.009062,10928580500,11033087700,1184.63,-0.00949,1.009745758,0.006132111,0
20041208,0.004761,0.004529,0.002847,0.002583,10844351100,10795422600,1182.81,0.004877,0.989163843,0.006620182,0.00976,0.009746,0.01012,0.010109,11033087700,10926599700,1195.98,0.009675,1.006066424,0.00587489,-0.009411,-0.009472,-0.009043,-0.009062,10928580500,11033087700,1184.63,-0.00949,1.009745758,0.006132111,-0.007726,-0.007744,-0.007664,-0.007684,10843949400,10928580500,1175.41,-0.007783,0.990527837,0.005956746,0
20041209,0.005408,0.00537,0.00512,0.00508,10902580600,10844351100,1189.24,0.005436,1.004532338,0.006335988,-0.009411,-0.009472,-0.009043,-0.009062,10928580500,11033087700,1184.63,-0.00949,1.009745758,0.006132111,-0.007726,-0.007744,-0.007664,-0.007684,10843949400,10928580500,1175.41,-0.007783,0.990527837,0.005956746,-0.006536,-0.006547,-0.006446,-0.006451,10772957400,10843949400,1167.87,-0.006415,0.992255984,0.005992653,0
20041210,-0.001076,-0.001076,0.000758,0.000758,10890706200,10902580600,1188,-0.001043,1.00536957,0.00635814,-0.007726,-0.007744,-0.007664,-0.007684,10843949400,10928580500,1175.41,-0.007783,0.990527837,0.005956746,-0.006536,-0.006547,-0.006446,-0.006451,10772957400,10843949400,1167.87,-0.006415,0.992255984,0.005992653,-0.003465,-0.003476,-0.00561,-0.00562,10735505500,10772957400,1163.75,-0.003528,0.993453308,0.005914273,0
20041213,0.009072,0.008971,0.008762,0.008585,10988410300,10890706200,1198.68,0.00899,0.998910863,0.006493124,-0.006536,-0.006547,-0.006446,-0.006451,10772957400,10843949400,1167.87,-0.006415,0.992255984,0.005992653,-0.003465,-0.003476,-0.00561,-0.00562,10735505500,10772957400,1163.75,-0.003528,0.993453308,0.005914273,0.003904,0.003904,0.002278,0.002278,10777709500,10735505500,1168.41,0.004004,0.996523527,0.00597579,1
20041214,0.003944,0.003943,0.005747,0.005744,11031733500,10988410300,1203.38,0.003921,1.008971328,0.006494162,-0.003465,-0.003476,-0.00561,-0.00562,10735505500,10772957400,1163.75,-0.003528,0.993453308,0.005914273,0.003904,0.003904,0.002278,0.002278,10777709500,10735505500,1168.41,0.004004,0.996523527,0.00597579,0.004918,0.004889,0.007013,0.006976,10830405000,10777709500,1174.07,0.004844,1.003931254,0.005793016,1
20041215,0.002063,0.00197,0.004224,0.004121,11055283100,11031733500,1205.72,0.001945,1.003942627,0.006482433,0.003904,0.003904,0.002278,0.002278,10777709500,10735505500,1168.41,0.004004,0.996523527,0.00597579,0.004918,0.004889,0.007013,0.006976,10830405000,10777709500,1174.07,0.004844,1.003931254,0.005793016,0.000607,0.000515,0.002911,0.002809,10835979500,10830405000,1174.55,0.000409,1.004889304,0.005732101,1
20041216,-0.002021,-0.002081,-0.004335,-0.004472,11032277600,11055283100,1203.21,-0.002082,1.002134714,0.006295307,0.004918,0.004889,0.007013,0.006976,10830405000,10777709500,1174.07,0.004844,1.003931254,0.005793016,0.000607,0.000515,0.002911,0.002809,10835979500,10830405000,1174.55,0.000409,1.004889304,0.005732101,-0.002654,-0.002721,-0.003655,-0.00378,10803871600,10835979500,1171.36,-0.002716,1.000514708,0.005718507,0
20041217,-0.007143,-0.007149,-0.004076,-0.004088,10953409000,11032277600,1194.22,-0.007472,0.997919049,0.005892904,0.000607,0.000515,0.002911,0.002809,10835979500,10830405000,1174.55,0.000409,1.004889304,0.005732101,-0.002654,-0.002721,-0.003655,-0.00378,10803871600,10835979500,1171.36,-0.002716,1.000514708,0.005718507,0.00853,0.00853,0.011129,0.011129,10893939400,10803871600,1181.27,0.00846,0.997036918,0.005964974,1
20041220,0.000029,-0.000045,-0.000822,-0.000982,10996477000,10996975800,1194.65,0.00036,0.996800135,0.005867409,-0.002654,-0.002721,-0.003655,-0.00378,10803871600,10835979500,1171.36,-0.002716,1.000514708,0.005718507,0.00853,0.00853,0.011129,0.011129,10893939400,10803871600,1181.27,0.00846,0.997036918,0.005964974,0.006962,0.006958,0.006881,0.006868,10968587800,10893939400,1189.41,0.006891,1.008336623,0.005970464,1
20041221,0.009052,0.009016,0.00911,0.009022,11096706000,10996477000,1205.45,0.00904,0.999954642,0.006042399,0.00853,0.00853,0.011129,0.011129,10893939400,10803871600,1181.27,0.00846,0.997036918,0.005964974,0.006962,0.006958,0.006881,0.006868,10968587800,10893939400,1189.41,0.006891,1.008336623,0.005970464,0.003312,0.003185,0.0039,0.003804,11003521500,10968587800,1193.19,0.003178,1.006852287,0.006000325,1
20041222,0.003746,0.00339,0.00327,0.003215,11134324700,11096706000,1209.57,0.003418,1.009114646,0.006045538,0.006962,0.006958,0.006881,0.006868,10968587800,10893939400,1189.41,0.006891,1.008336623,0.005970464,0.003312,0.003185,0.0039,0.003804,11003521500,10968587800,1193.19,0.003178,1.006852287,0.006000325,-0.002412,-0.002712,-0.002253,-0.002345,10973681500,11003521500,1189.89,-0.002766,1.003184886,0.005768061,0
20041223,0.00053,0.00053,0.000273,0.000273,11138757000,11134324700,1210.13,0.000463,1.003390078,0.006032195,0.003312,0.003185,0.0039,0.003804,11003521500,10968587800,1193.19,0.003178,1.006852287,0.006000325,-0.002412,-0.002712,-0.002253,-0.002345,10973681500,11003521500,1189.89,-0.002766,1.003184886,0.005768061,0.011111,0.011099,0.012074,0.012045,11095487200,10973681500,1203.03,0.011043,0.997288141,0.006101242,1
20041227,-0.004327,-0.004327,-0.004866,-0.004866,11090557800,11138757000,1204.92,-0.004305,1.000398075,0.005934157,-0.002412,-0.002712,-0.002253,-0.002345,10973681500,11003521500,1189.89,-0.002766,1.003184886,0.005768061,0.011111,0.011099,0.012074,0.012045,11095487200,10973681500,1203.03,0.011043,0.997288141,0.006101242,-0.001094,-0.001127,-0.001593,-0.001651,11083138100,11095487200,1201.72,-0.001089,1.011099803,0.006102333,0
20041228,0.007054,0.007045,0.008513,0.008491,11168692400,11090557800,1213.54,0.007154,0.995672839,0.00585099,0.011111,0.011099,0.012074,0.012045,11095487200,10973681500,1203.03,0.011043,0.997288141,0.006101242,-0.001094,-0.001127,-0.001593,-0.001651,11083138100,11095487200,1201.72,-0.001089,1.011099803,0.006102333,0.000797,0.000587,0.001038,0.000966,11089646500,11083138100,1202.3,0.000483,0.998887016,0.006054082,1
20041229,0.000177,0.000024,0.001577,0.001387,11168166200,11167897400,1213.45,-0.000074,1.006973463,0.005849598,-0.001094,-0.001127,-0.001593,-0.001651,11083138100,11095487200,1201.72,-0.001089,1.011099803,0.006102333,0.000797,0.000587,0.001038,0.000966,11089646500,11083138100,1202.3,0.000483,0.998887016,0.006054082,-0.008406,-0.008664,-0.010818,-0.010944,10993570200,11089646500,1191.99,-0.008575,1.000587234,0.006089234,0
20041230,0.000114,0.000052,0.001584,0.001512,11168751100,11168166200,1213.55,0.000082,1.000024069,0.005658237,0.000797,0.000587,0.001038,0.000966,11089646500,11083138100,1202.3,0.000483,0.998887016,0.006054082,-0.008406,-0.008664,-0.010818,-0.010944,10993570200,11089646500,1191.99,-0.008575,1.000587234,0.006089234,0.004295,0.004258,0.003191,0.003106,11040932500,10993570200,1197.01,0.004211,0.991336397,0.00615143,1
20041231,-0.001332,-0.001332,-0.000592,-0.000592,11174847000,11168751100,1211.92,-0.001343,1.000052372,0.005610554,-0.008406,-0.008664,-0.010818,-0.010944,10993570200,11089646500,1191.99,-0.008575,1.000587234,0.006089234,0.004295,0.004258,0.003191,0.003106,11040932500,10993570200,1197.01,0.004211,0.991336397,0.00615143,0.007176,0.006953,0.010229,0.010122,11117627000,11040932500,1205.3,0.006926,1.004308182,0.006296513,1
20050103,-0.008183,-0.008187,-0.012294,-0.012301,11083347700,11174847000,1202.08,-0.008119,1.0005458,0.005842961,0.004295,0.004258,0.003191,0.003106,11040932500,10993570200,1197.01,0.004211,0.991336397,0.00615143,0.007176,0.006953,0.010229,0.010122,11117627000,11040932500,1205.3,0.006926,1.004308182,0.006296513,0.000858,0.000749,-0.000223,-0.000324,11125810100,11117627000,1206.14,0.000697,1.006946379,0.00629485,1
20050104,-0.011433,-0.011542,-0.015047,-0.015064,10955420000,11083347700,1188.05,-0.011671,0.991812031,0.005878795,0.007176,0.006953,0.010229,0.010122,11117627000,11040932500,1205.3,0.006926,1.004308182,0.006296513,0.000858,0.000749,-0.000223,-0.000324,11125810100,11117627000,1206.14,0.000697,1.006946379,0.00629485,0.003244,0.003156,0.004055,0.004015,11160594200,11125810100,1210.12,0.0033,1.000736047,0.006139065,1
