date,SPR.T-5,PRC.T-5,VOL.T-5,SHROUT.T-5,RETX.T-5,SPR.T-4,PRC.T-4,VOL.T-4,SHROUT.T-4,RETX.T-4,SPR.T-3,PRC.T-3,VOL.T-3,SHROUT.T-3,RETX.T-3,SPR.T-2,PRC.T-2,VOL.T-2,SHROUT.T-2,RETX.T-2,SPR.T-1,PRC.T-1,VOL.T-1,SHROUT.T-1,RETX.T-1,sprtrn,MOVEMENT.T-0
1.Mar.13,0.83,34.63,20348714,4719000,0.01139,0.6799,35.05,14737478,4719000,0.012128,0.47,35.46,15383902,4719000,0.011698,0.45,35.86,21370588,4719000,0.01128,0.37,35.94,15119391,4719000,0.002231,0.002324,0
4.Mar.13,0.6799,35.05,14737478,4719000,0.012128,0.47,35.46,15383902,4719000,0.011698,0.45,35.86,21370588,4719000,0.01128,0.37,35.94,15119391,4719000,0.002231,0.42,35.71,14939404,4719000,-0.0064,0.004611,1
5.Mar.13,0.47,35.46,15383902,4719000,0.011698,0.45,35.86,21370588,4719000,0.01128,0.37,35.94,15119391,4719000,0.002231,0.42,35.71,14939404,4719000,-0.0064,0.34,35.88,14072456,4719000,0.004761,0.009566,0
6.Mar.13,0.45,35.86,21370588,4719000,0.01128,0.37,35.94,15119391,4719000,0.002231,0.42,35.71,14939404,4719000,-0.0064,0.34,35.88,14072456,4719000,0.004761,0.69,35.43,18302869,4719000,-0.012542,0.001085,1
7.Mar.13,0.37,35.94,15119391,4719000,0.002231,0.42,35.71,14939404,4719000,-0.0064,0.34,35.88,14072456,4719000,0.004761,0.69,35.43,18302869,4719000,-0.012542,0.5,35.575,21151309,4719000,0.004093,0.001816,1
8.Mar.13,0.42,35.71,14939404,4719000,-0.0064,0.34,35.88,14072456,4719000,0.004761,0.69,35.43,18302869,4719000,-0.012542,0.5,35.575,21151309,4719000,0.004093,0.705,36.3,20965348,4719000,0.020379,0.004481,1
11.Mar.13,0.34,35.88,14072456,4719000,0.004761,0.69,35.43,18302869,4719000,-0.012542,0.5,35.575,21151309,4719000,0.004093,0.705,36.3,20965348,4719000,0.020379,0.33,36.34,55970329,4710658,0.001102,0.003249,0
12.Mar.13,0.69,35.43,18302869,4719000,-0.012542,0.5,35.575,21151309,4719000,0.004093,0.705,36.3,20965348,4719000,0.020379,0.33,36.34,55970329,4710658,0.001102,0.415,36.04,20615129,4710658,-0.008255,-0.002403,0
13.Mar.13,0.5,35.575,21151309,4719000,0.004093,0.705,36.3,20965348,4719000,0.020379,0.33,36.34,55970329,4710658,0.001102,0.415,36.04,20615129,4710658,-0.008255,0.82,35.69,20526320,4710658,-0.009711,0.001314,1
14.Mar.13,0.705,36.3,20965348,4719000,0.020379,0.33,36.34,55970329,4710658,0.001102,0.415,36.04,20615129,4710658,-0.008255,0.82,35.69,20526320,4710658,-0.009711,0.67,35.765,41014043,4710658,0.002101,0.005603,0
15.Mar.13,0.33,36.34,55970329,4710658,0.001102,0.415,36.04,20615129,4710658,-0.008255,0.82,35.69,20526320,4710658,-0.009711,0.67,35.765,41014043,4710658,0.002101,0.76,32.3,131879247,4710658,-0.096882,-0.001618,0
18.Mar.13,0.415,36.04,20615129,4710658,-0.008255,0.82,35.69,20526320,4710658,-0.009711,0.67,35.765,41014043,4710658,0.002101,0.76,32.3,131879247,4710658,-0.096882,0.86,31.98,64351850,4710658,-0.009907,-0.00551,0
19.Mar.13,0.82,35.69,20526320,4710658,-0.009711,0.67,35.765,41014043,4710658,0.002101,0.76,32.3,131879247,4710658,-0.096882,0.86,31.98,64351850,4710658,-0.009907,1.04,31.25,39515029,4710658,-0.022827,-0.002423,1
20.Mar.13,0.67,35.765,41014043,4710658,0.002101,0.76,32.3,131879247,4710658,-0.096882,0.86,31.98,64351850,4710658,-0.009907,1.04,31.25,39515029,4710658,-0.022827,0.38,31.535,29228032,4710658,0.00912,0.006697,1
21.Mar.13,0.76,32.3,131879247,4710658,-0.096882,0.86,31.98,64351850,4710658,-0.009907,1.04,31.25,39515029,4710658,-0.022827,0.38,31.535,29228032,4710658,0.00912,0.815,31.95,34964234,4710658,0.01316,-0.008282,1
22.Mar.13,0.86,31.98,64351850,4710658,-0.009907,1.04,31.25,39515029,4710658,-0.022827,0.38,31.535,29228032,4710658,0.00912,0.815,31.95,34964234,4710658,0.01316,0.6,32.33,23578649,4710658,0.011894,0.007174,1
25.Mar.13,1.04,31.25,39515029,4710658,-0.022827,0.38,31.535,29228032,4710658,0.00912,0.815,31.95,34964234,4710658,0.01316,0.6,32.33,23578649,4710658,0.011894,0.42,32.41,18660978,4698310,0.002474,-0.00334,1
26.Mar.13,0.38,31.535,29228032,4710658,0.00912,0.815,31.95,34964234,4710658,0.01316,0.6,32.33,23578649,4710658,0.011894,0.42,32.41,18660978,4698310,0.002474,0.41,32.745,22521725,4698310,0.010336,0.007785,0
27.Mar.13,0.815,31.95,34964234,4710658,0.01316,0.6,32.33,23578649,4710658,0.011894,0.42,32.41,18660978,4698310,0.002474,0.41,32.745,22521725,4698310,0.010336,0.74,32.4,25492418,4698310,-0.010536,-0.000588,0
28.Mar.13,0.6,32.33,23578649,4710658,0.011894,0.42,32.41,18660978,4698310,0.002474,0.41,32.745,22521725,4698310,0.010336,0.74,32.4,25492418,4698310,-0.010536,0.28,32.365,18067418,4698310,-0.00108,0.004057,0
1.Apr.13,0.42,32.41,18660978,4698310,0.002474,0.41,32.745,22521725,4698310,0.010336,0.74,32.4,25492418,4698310,-0.010536,0.28,32.365,18067418,4698310,-0.00108,0.45,32.03,24357692,4698310,-0.010351,-0.004474,1
2.Apr.13,0.41,32.745,22521725,4698310,0.010336,0.74,32.4,25492418,4698310,-0.010536,0.28,32.365,18067418,4698310,-0.00108,0.45,32.03,24357692,4698310,-0.010351,0.46,32.36,14083018,4698310,0.010303,0.005172,1
3.Apr.13,0.74,32.4,25492418,4698310,-0.010536,0.28,32.365,18067418,4698310,-0.00108,0.45,32.03,24357692,4698310,-0.010351,0.46,32.36,14083018,4698310,0.010303,0.62,33.04,30020166,4698310,0.021014,-0.010546,1
4.Apr.13,0.28,32.365,18067418,4698310,-0.00108,0.45,32.03,24357692,4698310,-0.010351,0.46,32.36,14083018,4698310,0.010303,0.62,33.04,30020166,4698310,0.021014,0.8,33.73,35747773,4698310,0.020884,0.004048,0
5.Apr.13,0.45,32.03,24357692,4698310,-0.010351,0.46,32.36,14083018,4698310,0.010303,0.62,33.04,30020166,4698310,0.021014,0.8,33.73,35747773,4698310,0.020884,0.355,33.615,22924210,4698310,-0.003409,-0.004295,0
8.Apr.13,0.46,32.36,14083018,4698310,0.010303,0.62,33.04,30020166,4698310,0.021014,0.8,33.73,35747773,4698310,0.020884,0.355,33.615,22924210,4698310,-0.003409,0.6501,33.46,18429110,4698310,-0.004611,0.006303,0
9.Apr.13,0.62,33.04,30020166,4698310,0.021014,0.8,33.73,35747773,4698310,0.020884,0.355,33.615,22924210,4698310,-0.003409,0.6501,33.46,18429110,4698310,-0.004611,0.7,32.8,19589492,4698310,-0.019725,0.003544,1
10.Apr.13,0.8,33.73,35747773,4698310,0.020884,0.355,33.615,22924210,4698310,-0.003409,0.6501,33.46,18429110,4698310,-0.004611,0.7,32.8,19589492,4698310,-0.019725,0.58,33.415,17282649,4698310,0.01875,0.012189,0
11.Apr.13,0.355,33.615,22924210,4698310,-0.003409,0.6501,33.46,18429110,4698310,-0.004611,0.7,32.8,19589492,4698310,-0.019725,0.58,33.415,17282649,4698310,0.01875,0.68,32.485,25253083,4698310,-0.027832,0.003552,0
12.Apr.13,0.6501,33.46,18429110,4698310,-0.004611,0.7,32.8,19589492,4698310,-0.019725,0.58,33.415,17282649,4698310,0.01875,0.68,32.485,25253083,4698310,-0.027832,0.9,32.12,25027429,4698310,-0.011236,-0.002837,1
15.Apr.13,0.7,32.8,19589492,4698310,-0.019725,0.58,33.415,17282649,4698310,0.01875,0.68,32.485,25253083,4698310,-0.027832,0.9,32.12,25027429,4698310,-0.011236,0.79,32.37,30359485,4698310,0.007783,-0.022966,1
16.Apr.13,0.58,33.415,17282649,4698310,0.01875,0.68,32.485,25253083,4698310,-0.027832,0.9,32.12,25027429,4698310,-0.011236,0.79,32.37,30359485,4698310,0.007783,0.5,32.515,18696448,4698310,0.004479,0.014307,0
17.Apr.13,0.68,32.485,25253083,4698310,-0.027832,0.9,32.12,25027429,4698310,-0.011236,0.79,32.37,30359485,4698310,0.007783,0.5,32.515,18696448,4698310,0.004479,0.63,32.46,23969095,4698310,-0.001692,-0.014328,1
18.Apr.13,0.9,32.12,25027429,4698310,-0.011236,0.79,32.37,30359485,4698310,0.007783,0.5,32.515,18696448,4698310,0.004479,0.63,32.46,23969095,4698310,-0.001692,0.3933,32.51,22611950,4698310,0.00154,-0.006701,0
19.Apr.13,0.79,32.37,30359485,4698310,0.007783,0.5,32.515,18696448,4698310,0.004479,0.63,32.46,23969095,4698310,-0.001692,0.3933,32.51,22611950,4698310,0.00154,0.365,32.27,26274401,4698310,-0.007382,0.008848,1
22.Apr.13,0.5,32.515,18696448,4698310,0.004479,0.63,32.46,23969095,4698310,-0.001692,0.3933,32.51,22611950,4698310,0.00154,0.365,32.27,26274401,4698310,-0.007382,0.36,32.359,22425354,4698310,0.002758,0.004662,0
23.Apr.13,0.63,32.46,23969095,4698310,-0.001692,0.3933,32.51,22611950,4698310,0.00154,0.365,32.27,26274401,4698310,-0.007382,0.36,32.359,22425354,4698310,0.002758,0.36,32.24,31117607,4698310,-0.003677,0.010419,1
24.Apr.13,0.3933,32.51,22611950,4698310,0.00154,0.365,32.27,26274401,4698310,-0.007382,0.36,32.359,22425354,4698310,0.002758,0.36,32.24,31117607,4698310,-0.003677,0.6499,32.78,49988797,4698310,0.016749,0.000006,1
25.Apr.13,0.365,32.27,26274401,4698310,-0.007382,0.36,32.359,22425354,4698310,0.002758,0.36,32.24,31117607,4698310,-0.003677,0.6499,32.78,49988797,4698310,0.016749,0.9,33.16,32665496,4698310,0.011592,0.004035,1
26.Apr.13,0.36,32.359,22425354,4698310,0.002758,0.36,32.24,31117607,4698310,-0.003677,0.6499,32.78,49988797,4698310,0.016749,0.9,33.16,32665496,4698310,0.011592,0.8,33.69,22932957,4698310,0.015983,-0.001842,0
29.Apr.13,0.36,32.24,31117607,4698310,-0.003677,0.6499,32.78,49988797,4698310,0.016749,0.9,33.16,32665496,4698310,0.011592,0.8,33.69,22932957,4698310,0.015983,0.67,33.38,23806777,4698310,-0.009201,0.007186,1
30.Apr.13,0.6499,32.78,49988797,4698310,0.016749,0.9,33.16,32665496,4698310,0.011592,0.8,33.69,22932957,4698310,0.015983,0.67,33.38,23806777,4698310,-0.009201,0.43,33.51,17889973,4698310,0.003894,0.002485,0
1.May.13,0.9,33.16,32665496,4698310,0.011592,0.8,33.69,22932957,4698310,0.015983,0.67,33.38,23806777,4698310,-0.009201,0.43,33.51,17889973,4698310,0.003894,0.595,33.26,17927861,4698310,-0.00746,-0.009308,1
2.May.13,0.8,33.69,22932957,4698310,0.015983,0.67,33.38,23806777,4698310,-0.009201,0.43,33.51,17889973,4698310,0.003894,0.595,33.26,17927861,4698310,-0.00746,0.48,33.46,21191266,4698310,0.006013,0.009408,1
3.May.13,0.67,33.38,23806777,4698310,-0.009201,0.43,33.51,17889973,4698310,0.003894,0.595,33.26,17927861,4698310,-0.00746,0.48,33.46,21191266,4698310,0.006013,0.72,33.7,18692182,4698310,0.007173,0.010535,1
6.May.13,0.43,33.51,17889973,4698310,0.003894,0.595,33.26,17927861,4698310,-0.00746,0.48,33.46,21191266,4698310,0.006013,0.72,33.7,18692182,4698310,0.007173,0.38,34.02,17359204,4698310,0.009496,0.001908,0
7.May.13,0.595,33.26,17927861,4698310,-0.00746,0.48,33.46,21191266,4698310,0.006013,0.72,33.7,18692182,4698310,0.007173,0.38,34.02,17359204,4698310,0.009496,0.345,33.78,12189166,4698310,-0.007055,0.00523,0
8.May.13,0.48,33.46,21191266,4698310,0.006013,0.72,33.7,18692182,4698310,0.007173,0.38,34.02,17359204,4698310,0.009496,0.345,33.78,12189166,4698310,-0.007055,0.7,33.67,23478866,4698310,-0.003256,0.004139,1
9.May.13,0.72,33.7,18692182,4698310,0.007173,0.38,34.02,17359204,4698310,0.009496,0.345,33.78,12189166,4698310,-0.007055,0.7,33.67,23478866,4698310,-0.003256,0.385,33.985,18451526,4698310,0.009356,-0.003687,1
10.May.13,0.38,34.02,17359204,4698310,0.009496,0.345,33.78,12189166,4698310,-0.007055,0.7,33.67,23478866,4698310,-0.003256,0.385,33.985,18451526,4698310,0.009356,0.52,34.37,25533739,4698310,0.011328,0.004322,1
13.May.13,0.345,33.78,12189166,4698310,-0.007055,0.7,33.67,23478866,4698310,-0.003256,0.385,33.985,18451526,4698310,0.009356,0.52,34.37,25533739,4698310,0.011328,0.59,35.03,26969382,4698310,0.019203,0.000043,0
14.May.13,0.7,33.67,23478866,4698310,-0.003256,0.385,33.985,18451526,4698310,0.009356,0.52,34.37,25533739,4698310,0.011328,0.59,35.03,26969382,4698310,0.019203,0.47,34.9,18280518,4698310,-0.003711,0.010142,1
15.May.13,0.385,33.985,18451526,4698310,0.009356,0.52,34.37,25533739,4698310,0.011328,0.59,35.03,26969382,4698310,0.019203,0.47,34.9,18280518,4698310,-0.003711,0.42,35.1,19651205,4698310,0.005731,0.005114,0
16.May.13,0.52,34.37,25533739,4698310,0.011328,0.59,35.03,26969382,4698310,0.019203,0.47,34.9,18280518,4698310,-0.003711,0.42,35.1,19651205,4698310,0.005731,1.23,34.12,33758559,4698310,-0.02792,-0.00501,1
17.May.13,0.59,35.03,26969382,4698310,0.019203,0.47,34.9,18280518,4698310,-0.003711,0.42,35.1,19651205,4698310,0.005731,1.23,34.12,33758559,4698310,-0.02792,0.55,34.23,20433864,4698310,0.003224,0.0103,0
20.May.13,0.47,34.9,18280518,4698310,-0.003711,0.42,35.1,19651205,4698310,0.005731,1.23,34.12,33758559,4698310,-0.02792,0.55,34.23,20433864,4698310,0.003224,0.72,34.05,22624851,4698310,-0.005259,-0.000708,1
21.May.13,0.42,35.1,19651205,4698310,0.005731,1.23,34.12,33758559,4698310,-0.02792,0.55,34.23,20433864,4698310,0.003224,0.72,34.05,22624851,4698310,-0.005259,0.525,34.53,21539965,4698310,0.014097,0.001722,0
22.May.13,1.23,34.12,33758559,4698310,-0.02792,0.55,34.23,20433864,4698310,0.003224,0.72,34.05,22624851,4698310,-0.005259,0.525,34.53,21539965,4698310,0.014097,0.44,34.4,16021488,4698310,-0.003765,-0.008274,0
23.May.13,0.55,34.23,20433864,4698310,0.003224,0.72,34.05,22624851,4698310,-0.005259,0.525,34.53,21539965,4698310,0.014097,0.44,34.4,16021488,4698310,-0.003765,0.45,34.34,17905994,4698310,-0.001744,-0.002924,0
24.May.13,0.72,34.05,22624851,4698310,-0.005259,0.525,34.53,21539965,4698310,0.014097,0.44,34.4,16021488,4698310,-0.003765,0.45,34.34,17905994,4698310,-0.001744,0.71,33.78,24309251,4646000,-0.016308,-0.000551,1
28.May.13,0.525,34.53,21539965,4698310,0.014097,0.44,34.4,16021488,4698310,-0.003765,0.45,34.34,17905994,4698310,-0.001744,0.71,33.78,24309251,4646000,-0.016308,0.67,34.39,19757498,4646000,0.018058,0.006341,0
29.May.13,0.44,34.4,16021488,4698310,-0.003765,0.45,34.34,17905994,4698310,-0.001744,0.71,33.78,24309251,4646000,-0.016308,0.67,34.39,19757498,4646000,0.018058,0.795,34.16,20280569,4646000,-0.006688,-0.007048,0
30.May.13,0.45,34.34,17905994,4698310,-0.001744,0.71,33.78,24309251,4646000,-0.016308,0.67,34.39,19757498,4646000,0.018058,0.795,34.16,20280569,4646000,-0.006688,0.605,34.12,22030411,4646000,-0.001171,0.00367,0
31.May.13,0.71,33.78,24309251,4646000,-0.016308,0.67,34.39,19757498,4646000,0.018058,0.795,34.16,20280569,4646000,-0.006688,0.605,34.12,22030411,4646000,-0.001171,0.85,33.35,29330285,4646000,-0.022567,-0.014307,1
3.Jun.13,0.67,34.39,19757498,4646000,0.018058,0.795,34.16,20280569,4646000,-0.006688,0.605,34.12,22030411,4646000,-0.001171,0.85,33.35,29330285,4646000,-0.022567,0.71,33.815,20518557,4646000,0.013943,0.005936,1
4.Jun.13,0.795,34.16,20280569,4646000,-0.006688,0.605,34.12,22030411,4646000,-0.001171,0.85,33.35,29330285,4646000,-0.022567,0.71,33.815,20518557,4646000,0.013943,0.2749,34.05,16851947,4646000,0.00695,-0.005511,0
5.Jun.13,0.605,34.12,22030411,4646000,-0.001171,0.85,33.35,29330285,4646000,-0.022567,0.71,33.815,20518557,4646000,0.013943,0.2749,34.05,16851947,4646000,0.00695,0.655,33.57,15212737,4646000,-0.014097,-0.01378,0
6.Jun.13,0.85,33.35,29330285,4646000,-0.022567,0.71,33.815,20518557,4646000,0.013943,0.2749,34.05,16851947,4646000,0.00695,0.655,33.57,15212737,4646000,-0.014097,0.37,33.52,13739691,4646000,-0.001489,0.00849,1
7.Jun.13,0.71,33.815,20518557,4646000,0.013943,0.2749,34.05,16851947,4646000,0.00695,0.655,33.57,15212737,4646000,-0.014097,0.37,33.52,13739691,4646000,-0.001489,0.91,34.25,15675341,4646000,0.021778,0.012832,0
10.Jun.13,0.2749,34.05,16851947,4646000,0.00695,0.655,33.57,15212737,4646000,-0.014097,0.37,33.52,13739691,4646000,-0.001489,0.91,34.25,15675341,4646000,0.021778,0.62,33.77,17486229,4646000,-0.014015,-0.000347,1
11.Jun.13,0.655,33.57,15212737,4646000,-0.014097,0.37,33.52,13739691,4646000,-0.001489,0.91,34.25,15675341,4646000,0.021778,0.62,33.77,17486229,4646000,-0.014015,0.63,34.27,19348910,4646000,0.014806,-0.010153,1
12.Jun.13,0.37,33.52,13739691,4646000,-0.001489,0.91,34.25,15675341,4646000,0.021778,0.62,33.77,17486229,4646000,-0.014015,0.63,34.27,19348910,4646000,0.014806,0.38,34.4,16771217,4646000,0.003793,-0.00837,0
13.Jun.13,0.91,34.25,15675341,4646000,0.021778,0.62,33.77,17486229,4646000,-0.014015,0.63,34.27,19348910,4646000,0.014806,0.38,34.4,16771217,4646000,0.003793,0.51,34.09,19493843,4646000,-0.009012,0.014784,0
14.Jun.13,0.62,33.77,17486229,4646000,-0.014015,0.63,34.27,19348910,4646000,0.014806,0.38,34.4,16771217,4646000,0.003793,0.51,34.09,19493843,4646000,-0.009012,0.985,33.21,35254726,4646000,-0.025814,-0.005885,0
17.Jun.13,0.63,34.27,19348910,4646000,0.014806,0.38,34.4,16771217,4646000,0.003793,0.51,34.09,19493843,4646000,-0.009012,0.985,33.21,35254726,4646000,-0.025814,0.86,30.135,140951290,4646000,-0.092593,0.007567,1
18.Jun.13,0.38,34.4,16771217,4646000,0.003793,0.51,34.09,19493843,4646000,-0.009012,0.985,33.21,35254726,4646000,-0.025814,0.86,30.135,140951290,4646000,-0.092593,0.41,30.17,78010527,4646000,0.001161,0.007791,0
19.Jun.13,0.51,34.09,19493843,4646000,-0.009012,0.985,33.21,35254726,4646000,-0.025814,0.86,30.135,140951290,4646000,-0.092593,0.41,30.17,78010527,4646000,0.001161,0.64,29.96,63466435,4646000,-0.006961,-0.013851,1
20.Jun.13,0.985,33.21,35254726,4646000,-0.025814,0.86,30.135,140951290,4646000,-0.092593,0.41,30.17,78010527,4646000,0.001161,0.64,29.96,63466435,4646000,-0.006961,0.37,30.14,51291058,4646000,0.006008,-0.02501,1
21.Jun.13,0.86,30.135,140951290,4646000,-0.092593,0.41,30.17,78010527,4646000,0.001161,0.64,29.96,63466435,4646000,-0.006961,0.37,30.14,51291058,4646000,0.006008,0.849,30.45,42680469,4646000,0.010285,0.00267,1
24.Jun.13,0.41,30.17,78010527,4646000,0.001161,0.64,29.96,63466435,4646000,-0.006961,0.37,30.14,51291058,4646000,0.006008,0.849,30.45,42680469,4646000,0.010285,0.56,30.71,39603629,4646000,0.008539,-0.012145,0
25.Jun.13,0.64,29.96,63466435,4646000,-0.006961,0.37,30.14,51291058,4646000,0.006008,0.849,30.45,42680469,4646000,0.010285,0.56,30.71,39603629,4646000,0.008539,0.91,30.11,33513481,4646000,-0.019538,0.009497,0
26.Jun.13,0.37,30.14,51291058,4646000,0.006008,0.849,30.45,42680469,4646000,0.010285,0.56,30.71,39603629,4646000,0.008539,0.91,30.11,33513481,4646000,-0.019538,0.4,30.1,32984694,4646000,-0.000332,0.00959,1
27.Jun.13,0.849,30.45,42680469,4646000,0.010285,0.56,30.71,39603629,4646000,0.008539,0.91,30.11,33513481,4646000,-0.019538,0.4,30.1,32984694,4646000,-0.000332,0.76,30.7,18603567,4646000,0.019934,0.0062,1
28.Jun.13,0.56,30.71,39603629,4646000,0.008539,0.91,30.11,33513481,4646000,-0.019538,0.4,30.1,32984694,4646000,-0.000332,0.76,30.7,18603567,4646000,0.019934,0.66,31.19,21971249,4646000,0.015961,-0.00429,1
1.Jul.13,0.91,30.11,33513481,4646000,-0.019538,0.4,30.1,32984694,4646000,-0.000332,0.76,30.7,18603567,4646000,0.019934,0.66,31.19,21971249,4646000,0.015961,0.4,31.645,28690123,4646000,0.014588,0.005404,0
2.Jul.13,0.4,30.1,32984694,4646000,-0.000332,0.76,30.7,18603567,4646000,0.019934,0.66,31.19,21971249,4646000,0.015961,0.4,31.645,28690123,4646000,0.014588,0.37,31.515,28616517,4646000,-0.004108,-0.000545,0
3.Jul.13,0.76,30.7,18603567,4646000,0.019934,0.66,31.19,21971249,4646000,0.015961,0.4,31.645,28690123,4646000,0.014588,0.37,31.515,28616517,4646000,-0.004108,0.39,31.23,28410676,4646000,-0.009043,0.000824,1
5.Jul.13,0.66,31.19,21971249,4646000,0.015961,0.4,31.645,28690123,4646000,0.014588,0.37,31.515,28616517,4646000,-0.004108,0.39,31.23,28410676,4646000,-0.009043,0.43,31.86,33168619,4646000,0.020173,0.010202,0
8.Jul.13,0.4,31.645,28690123,4646000,0.014588,0.37,31.515,28616517,4646000,-0.004108,0.39,31.23,28410676,4646000,-0.009043,0.43,31.86,33168619,4646000,0.020173,0.76,31.25,157302475,4646000,-0.019146,0.005252,1
9.Jul.13,0.37,31.515,28616517,4646000,-0.004108,0.39,31.23,28410676,4646000,-0.009043,0.43,31.86,33168619,4646000,0.020173,0.76,31.25,157302475,4646000,-0.019146,0.73,32.01,36543400,4630807,0.02432,0.00723,0
10.Jul.13,0.39,31.23,28410676,4646000,-0.009043,0.43,31.86,33168619,4646000,0.020173,0.76,31.25,157302475,4646000,-0.019146,0.73,32.01,36543400,4630807,0.02432,0.29,32,22531500,4630807,-0.000312,0.000182,1
11.Jul.13,0.43,31.86,33168619,4646000,0.020173,0.76,31.25,157302475,4646000,-0.019146,0.73,32.01,36543400,4630807,0.02432,0.29,32,22531500,4630807,-0.000312,0.39,32.16,22361800,4630807,0.005,0.013554,0
12.Jul.13,0.76,31.25,157302475,4646000,-0.019146,0.73,32.01,36543400,4630807,0.02432,0.29,32,22531500,4630807,-0.000312,0.39,32.16,22361800,4630807,0.005,0.65,32.01,23621100,4630807,-0.004664,0.003087,0
15.Jul.13,0.73,32.01,36543400,4630807,0.02432,0.29,32,22531500,4630807,-0.000312,0.39,32.16,22361800,4630807,0.005,0.65,32.01,23621100,4630807,-0.004664,0.52,31.86,28512000,4630807,-0.004686,0.001375,1
16.Jul.13,0.29,32,22531500,4630807,-0.000312,0.39,32.16,22361800,4630807,0.005,0.65,32.01,23621100,4630807,-0.004664,0.52,31.86,28512000,4630807,-0.004686,0.2,31.87,16760200,4630807,0.000314,-0.003709,1
17.Jul.13,0.39,32.16,22361800,4630807,0.005,0.65,32.01,23621100,4630807,-0.004664,0.52,31.86,28512000,4630807,-0.004686,0.2,31.87,16760200,4630807,0.000314,0.38,32.07,16772100,4630807,0.006275,0.002774,1
18.Jul.13,0.65,32.01,23621100,4630807,-0.004664,0.52,31.86,28512000,4630807,-0.004686,0.2,31.87,16760200,4630807,0.000314,0.38,32.07,16772100,4630807,0.006275,0.26,32.39,20003700,4630807,0.009978,0.005033,0
19.Jul.13,0.52,31.86,28512000,4630807,-0.004686,0.2,31.87,16760200,4630807,0.000314,0.38,32.07,16772100,4630807,0.006275,0.26,32.39,20003700,4630807,0.009978,0.44,32.37,21051400,4630807,-0.000617,0.00161,1
22.Jul.13,0.2,31.87,16760200,4630807,0.000314,0.38,32.07,16772100,4630807,0.006275,0.26,32.39,20003700,4630807,0.009978,0.44,32.37,21051400,4630807,-0.000617,0.44,32.54,17309400,4630807,0.005252,0.002033,0
23.Jul.13,0.38,32.07,16772100,4630807,0.006275,0.26,32.39,20003700,4630807,0.009978,0.44,32.37,21051400,4630807,-0.000617,0.44,32.54,17309400,4630807,0.005252,0.39,32.48,16119300,4630807,-0.001844,-0.001852,1
24.Jul.13,0.26,32.39,20003700,4630807,0.009978,0.44,32.37,21051400,4630807,-0.000617,0.44,32.54,17309400,4630807,0.005252,0.39,32.48,16119300,4630807,-0.001844,0.22,32.55,18341100,4630807,0.002155,-0.003811,0
25.Jul.13,0.44,32.37,21051400,4630807,-0.000617,0.44,32.54,17309400,4630807,0.005252,0.39,32.48,16119300,4630807,-0.001844,0.22,32.55,18341100,4630807,0.002155,0.8,32.35,30541200,4630807,-0.006144,0.002556,1
26.Jul.13,0.44,32.54,17309400,4630807,0.005252,0.39,32.48,16119300,4630807,-0.001844,0.22,32.55,18341100,4630807,0.002155,0.8,32.35,30541200,4630807,-0.006144,0.43,32.75,15801000,4630807,0.012365,0.000828,0
29.Jul.13,0.39,32.48,16119300,4630807,-0.001844,0.22,32.55,18341100,4630807,0.002155,0.8,32.35,30541200,4630807,-0.006144,0.43,32.75,15801000,4630807,0.012365,0.225,32.57,19000900,4630807,-0.005496,-0.003736,1
30.Jul.13,0.22,32.55,18341100,4630807,0.002155,0.8,32.35,30541200,4630807,-0.006144,0.43,32.75,15801000,4630807,0.012365,0.225,32.57,19000900,4630807,-0.005496,0.35,32.78,11151500,4630807,0.006448,0.000374,1
